Date      ,Symbol,ListingMarket,OpeningCross,ClosingCross,IntradayCross,
01/02/2015,VCYT  ,             ,          81,        4000,            0,
01/02/2015,VDSI  ,             ,        8576,        8282,            0,
01/02/2015,VEC   ,             ,           0,         100,            0,
01/02/2015,VECO  ,             ,        2635,       19916,            0,
01/02/2015,VGGL  ,             ,        1700,        3435,            0,
01/02/2015,VGIT  ,             ,        1204,        1135,            0,
01/02/2015,VGLT  ,             ,        3167,        1600,            0,
01/02/2015,VGSH  ,             ,        1084,          14,            0,
01/02/2015,VIA   ,             ,         175,          40,            0,
01/02/2015,VIAB  ,             ,       30094,      100903,            0,
01/02/2015,VIAS  ,             ,         143,         415,            0,
01/02/2015,VICL  ,             ,        6952,       15400,            0,
01/02/2015,VICR  ,             ,         307,        1965,            0,
01/02/2015,VIEW  ,             ,        1200,           0,            0,
01/02/2015,VIIX  ,             ,         300,           0,            0,
01/02/2015,VIIZ  ,             ,         530,           0,            0,
01/02/2015,VIMC  ,             ,        6510,        3000,            0,
01/02/2015,VIP   ,             ,       41656,       81180,            0,
01/02/2015,VIPS  ,             ,         100,           0,            0,
01/02/2015,VIVO  ,             ,       14892,       22578,            0,
01/02/2015,VLCCF ,             ,        7313,        7289,            0,
01/02/2015,VLGEA ,             ,         368,         912,            0,
01/02/2015,VLO   ,             ,           2,           0,            0,
01/02/2015,VLTC  ,             ,          80,           0,            0,
01/02/2015,VLY   ,             ,         149,           0,            0,
01/02/2015,VMBS  ,             ,       12904,        9193,            0,
01/02/2015,VNDA  ,             ,       59235,       16071,            0,
01/02/2015,VNET  ,             ,       12705,       12271,            0,
01/02/2015,VNOM  ,             ,         111,         863,            0,
01/02/2015,VNQ   ,             ,           2,           4,            0,
01/02/2015,VNQI  ,             ,        7223,         161,            0,
01/02/2015,VNR   ,             ,       19278,       88813,            0,
01/02/2015,VNRAP ,             ,         100,           0,            0,
01/02/2015,VNRBP ,             ,         922,         100,            0,
01/02/2015,VNRCP ,             ,        1000,           0,            0,
01/02/2015,VOD   ,             ,       49673,       59945,            0,
01/02/2015,VOLC  ,             ,       17960,       45686,            0,
01/02/2015,VONE  ,             ,        1204,           2,            0,
01/02/2015,VONG  ,             ,          90,          16,            0,
01/02/2015,VONV  ,             ,         151,          11,            0,
01/02/2015,VOXX  ,             ,        2444,        8880,            0,
01/02/2015,VPCO  ,             ,        4170,       10513,            0,
01/02/2015,VPG   ,             ,           0,          77,            0,
01/02/2015,VRA   ,             ,        2203,       20584,            0,
01/02/2015,VRML  ,             ,           0,         593,            0,
01/02/2015,VRNG  ,             ,       16641,       36825,            0,
01/02/2015,VRNS  ,             ,         286,        9054,            0,
01/02/2015,VRNT  ,             ,        6964,       11964,            0,
01/02/2015,VRSK  ,             ,        6679,       27925,            0,
01/02/2015,VRSN  ,             ,        5546,       48652,            0,
01/02/2015,VRTB  ,             ,         200,           0,            0,
01/02/2015,VRTS  ,             ,         419,        2549,            0,
01/02/2015,VRTU  ,             ,        3565,        5221,            0,
01/02/2015,VRTX  ,             ,       18691,      120570,            0,
01/02/2015,VSAR  ,             ,       17068,        9220,            0,
01/02/2015,VSAT  ,             ,        5252,       11183,            0,
01/02/2015,VSCI  ,             ,           0,        1800,            0,
01/02/2015,VSEC  ,             ,         152,        1184,            0,
01/02/2015,VSTM  ,             ,        1890,       13557,            0,
01/02/2015,VTAE  ,             ,          71,        7165,            0,
01/02/2015,VTHR  ,             ,         720,           0,            0,
01/02/2015,VTIP  ,             ,        5296,         133,            0,
01/02/2015,VTL   ,             ,         171,        3356,            0,
01/02/2015,VTNR  ,             ,        1860,        8236,            0,
01/02/2015,VTSS  ,             ,        6389,        9864,            0,
01/02/2015,VTWG  ,             ,         782,           0,            0,
01/02/2015,VTWO  ,             ,         526,           3,            0,
01/02/2015,VTWV  ,             ,          24,          18,            0,
01/02/2015,VUSE  ,             ,         189,           0,            0,
01/02/2015,VVUS  ,             ,       39053,       41371,            0,
01/02/2015,VWOB  ,             ,         603,          28,            0,
01/02/2015,VWR   ,             ,         630,       36750,            0,
01/02/2015,VXUS  ,             ,       11656,         488,            0,
01/02/2015,VYFC  ,             ,           0,         400,            0,
01/02/2015,WABC  ,             ,         508,        9587,            0,
01/02/2015,WAFD  ,             ,        3204,       16928,            0,
01/02/2015,WASH  ,             ,         618,        1278,            0,
01/02/2015,WATT  ,             ,        5097,       15551,            0,
01/02/2015,WAVX  ,             ,           0,        1400,            0,
01/02/2015,WAYN  ,             ,         100,           0,            0,
01/02/2015,WB    ,             ,        2893,        2824,            0,
01/02/2015,WBA   ,             ,      901181,      246627,            0,
01/02/2015,WBMD  ,             ,        1681,       11185,            0,
01/02/2015,WDC   ,             ,       27062,       75417,            0,
01/02/2015,WDFC  ,             ,        1106,        3409,            0,
01/02/2015,WEBK  ,             ,         100,           0,            0,
01/02/2015,WEN   ,             ,       24638,       75575,            0,
01/02/2015,WERN  ,             ,        5586,       26037,            0,
01/02/2015,WETF  ,             ,       10021,       31944,            0,
01/02/2015,WEYS  ,             ,        1485,         739,            0,
01/02/2015,WF    ,             ,         300,           0,            0,
01/02/2015,WFBI  ,             ,          24,           0,            0,
01/02/2015,WFD   ,             ,         100,        1244,            0,
01/02/2015,WFM   ,             ,       31781,      180497,            0,
01/02/2015,WG    ,             ,         100,           0,            0,
01/02/2015,WGBS  ,             ,         400,        2700,            0,
01/02/2015,WHF   ,             ,        3626,        1762,            0,
01/02/2015,WHLM  ,             ,         824,           0,            0,
01/02/2015,WHLR  ,             ,         100,           0,            0,
01/02/2015,WIBC  ,             ,        4750,        9265,            0,
01/02/2015,WIFI  ,             ,         590,       13736,            0,
01/02/2015,WILC  ,             ,         828,           0,            0,
01/02/2015,WILN  ,             ,         172,           0,            0,
01/02/2015,WIN   ,             ,       56800,      385756,            0,
01/02/2015,WINA  ,             ,          30,         719,            0,
01/02/2015,WIRE  ,             ,         626,        5344,            0,
01/02/2015,WIX   ,             ,        1267,        2822,            0,
01/02/2015,WK    ,             ,         200,           0,            0,
01/02/2015,WLB   ,             ,         850,        6924,            0,
01/02/2015,WLDN  ,             ,        1947,        9347,            0,
01/02/2015,WLFC  ,             ,         124,         403,            0,
01/02/2015,WLRH  ,             ,           0,           1,            0,
01/02/2015,WMAR  ,             ,         478,        3668,            0,
01/02/2015,WMB   ,             ,         200,           0,            0,
01/02/2015,WMGI  ,             ,        2551,       35021,            0,
01/02/2015,WMGIZ ,             ,           0,         450,            0,
